coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
659157,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076395_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076395_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076395_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076395.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:db59a35b-b442-45aa-b9d1-6911edaa7830,2013-12-17 16:52:05,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=659157,StillImage,Photograph,en
718672,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076582_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076582_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076582_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076582.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:aaa6a226-8c9c-4c65-bf04-35f73e1b43b5,2013-12-26 12:13:21,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=718672,StillImage,Photograph,en
719454,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076574_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076574_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076574_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076574.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f1fafc57-ee07-47c5-8361-74bfa4ecf54d,2013-12-23 18:30:11,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=719454,StillImage,Photograph,en
775041,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076579_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076579_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076579_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076579.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a23700d5-4f4c-41aa-a14a-4d5ae0f202ce,2013-12-26 12:08:02,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=775041,StillImage,Photograph,en
718702,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076382_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076382_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076382_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076382.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d78fd0c3-5e9c-417b-890c-9defe5dbd00f,2013-12-18 10:35:01,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=718702,StillImage,Photograph,en
718705,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076374_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076374_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076374_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076374.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5a7c74bf-cc16-481f-a893-e135bda34c5c,2013-12-17 15:46:03,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=718705,StillImage,Photograph,en
718707,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076375_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076375_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076375_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076375.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1a74305f-7f59-4d61-b72f-9bec245bbd2c,2013-12-17 15:49:34,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=718707,StillImage,Photograph,en
652509,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201404/ASU0077573_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201404/ASU0077573_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201404/ASU0077573_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201404/ASU0077573.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0ae24e3a-df5d-4173-b9a4-a5a661e52614,2014-04-21 19:20:27,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=652509,StillImage,Photograph,en
657829,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201408/ASU0078630_1408386261_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201408/ASU0078630_1408386261_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/misc/201412/ASU0078630_1408386261_1419369246_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201408/ASU0078630_1408386261.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f306f9a3-7b8e-43e7-82aa-51098004cd95,2014-08-18 14:24:21,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=657829,StillImage,Photograph,en
712305,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201405/ASU0077636_1400870488_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201405/ASU0077636_1400870488_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201405/ASU0077636_1400870488_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201405/ASU0077636_1400870488.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fdf0aa0c-fee9-473e-bcf1-3babe333a8a4,2014-05-23 14:41:31,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=712305,StillImage,Photograph,en
1909810,http://db.herbarium.arizona.edu/images/ARIZ/398/ariz398923_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/398/ariz398923_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/398/ariz398923_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/398/ariz398923.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d5b74fff-d8a7-4962-a130-6d5547437e4c,2014-12-23 15:15:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1909810,StillImage,Photograph,en
1909810,http://db.herbarium.arizona.edu/images/ARIZ/398/ariz398923_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/398/ariz398923_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7903c435-5f34-466d-a044-09ac38b2c3e5,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1909810,StillImage,Photograph,en
8899577,https://api.idigbio.org/v2/media/dc9e034b822bc94ce79bcf1698d47f9b?size=fullsize,https://api.idigbio.org/v2/media/dc9e034b822bc94ce79bcf1698d47f9b?size=fullsize,https://api.idigbio.org/v2/media/dc9e034b822bc94ce79bcf1698d47f9b?size=thumbnail,https://api.idigbio.org/v2/media/dc9e034b822bc94ce79bcf1698d47f9b?size=webview,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b66b2f0c-fefa-49af-beb3-f2f539183347,2016-06-29 18:19:33,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=8899577,StillImage,Photograph,en
9037695,https://api.idigbio.org/v2/media/9454e0f7bbd65b460f4ff91892091187?size=fullsize,https://api.idigbio.org/v2/media/9454e0f7bbd65b460f4ff91892091187?size=fullsize,https://api.idigbio.org/v2/media/9454e0f7bbd65b460f4ff91892091187?size=thumbnail,https://api.idigbio.org/v2/media/9454e0f7bbd65b460f4ff91892091187?size=webview,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ecdf71fd-10a8-4ba0-94e0-4e457c98f77b,2016-04-27 20:02:20,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=9037695,StillImage,Photograph,en
9037695,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0294/ASU0294813_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0294/ASU0294813_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0294/ASU0294813_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0294/ASU0294813.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7168ddbc-9b42-412f-bee4-1e7504e93a1b,2019-06-05 17:07:31,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=9037695,StillImage,Photograph,en
7414830,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201509/ASU0089267_1442446908_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201509/ASU0089267_1442446908_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/misc/201509/ASU0089267_1442446908_1443118746_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201509/ASU0089267_1442446908.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8181477d-eccb-4b41-b4b2-db4af8e368b7,2015-09-16 19:41:48,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7414830,StillImage,Photograph,en
718084,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201404/ASU0076905_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201404/ASU0076905_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201404/ASU0076905_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201404/ASU0076905.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7fe87da5-3731-4763-8506-422215b3246a,2014-04-29 12:12:56,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=718084,StillImage,Photograph,en
718085,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201404/ASU0076906_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201404/ASU0076906_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201404/ASU0076906_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201404/ASU0076906.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:05561e20-f069-40f1-9966-d178e07c7f35,2014-04-29 12:14:37,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=718085,StillImage,Photograph,en
718086,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/cacta_echinocereus_coccineus238494D-m.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/cacta_echinocereus_coccineus238494D-m.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/cacta_echinocereus_coccineus238494D-m_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/Cactaceae/herbarium_sheets/cacta_echinocereus_coccineus238494D-m.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7d7f1ccd-d010-452a-ac12-06caab9c2e90,2009-11-22 13:44:03,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=718086,StillImage,Photograph,en
718086,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076341_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076341_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076341_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/201312/ASU0076341.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:16363e1a-b701-40ad-b78e-f76bb11d682e,2013-12-16 16:19:21,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=718086,StillImage,Photograph,en
8484764,https://serv.biokic.asu.edu/imglib/madrean/greatergood/flora/GreaterGood/MDE-1/Echinocereus_arizonicus_matuda_1504740468_lg.jpg,https://serv.biokic.asu.edu/imglib/madrean/greatergood/flora/GreaterGood/MDE-1/Echinocereus_arizonicus_matuda_1504740468_lg.jpg,http://madreandiscovery.org/imglib/greatergood/flora/GreaterGood/MDE-1/Echinocereus_arizonicus_matuda_1504740468_tn.jpg,https://serv.biokic.asu.edu/imglib/madrean/greatergood/flora/GreaterGood/MDE-1/Echinocereus_arizonicus_matuda_1504740468.jpg,,Madrean Discovery Expeditions (GreaterGood),CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9cd8a0a6-8f2f-40a0-9dbf-111196a64280,2017-09-06 19:27:48,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=8484764,StillImage,Photograph,en
8484764,https://serv.biokic.asu.edu/imglib/madrean/greatergood/flora/GreaterGood/MDE-1/Echinocereus_arizonicus_matuda_1504740514_lg.jpg,https://serv.biokic.asu.edu/imglib/madrean/greatergood/flora/GreaterGood/MDE-1/Echinocereus_arizonicus_matuda_1504740514_lg.jpg,http://madreandiscovery.org/imglib/greatergood/flora/GreaterGood/MDE-1/Echinocereus_arizonicus_matuda_1504740514_tn.jpg,https://serv.biokic.asu.edu/imglib/madrean/greatergood/flora/GreaterGood/MDE-1/Echinocereus_arizonicus_matuda_1504740514.jpg,,Madrean Discovery Expeditions (GreaterGood),CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a03c90f2-93f9-481b-a7d4-fcefb9976c0f,2017-09-06 19:28:34,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=8484764,StillImage,Photograph,en
1910690,http://db.herbarium.arizona.edu/images/ARIZ/399/ariz399283_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/399/ariz399283_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/399/ariz399283_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/399/ariz399283.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:879d2a97-48ca-44b6-8f3a-2c798736bbc4,2014-12-23 15:15:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1910690,StillImage,Photograph,en
1910690,http://db.herbarium.arizona.edu/images/ARIZ/399/ariz399283_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/399/ariz399283_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7ce36ba1-4bd6-45e1-bcc2-901a70778df7,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1910690,StillImage,Photograph,en
770932,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019073_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019073_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019073_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019073.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:05ec536b-88ea-4ba7-be8f-f8ba4c859893,2011-12-05 19:18:28,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=770932,StillImage,Photograph,en
770934,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019070_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019070_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019070_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019070.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7a8d331b-65fd-40d4-b3ec-5cdee4bfac78,2011-12-05 19:18:20,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=770934,StillImage,Photograph,en
3080742,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES/DES00068/DES00068703_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES/DES00068/DES00068703_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES/DES00068/DES00068703_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES/DES00068/DES00068703.jpg,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:4b158d10-fbdf-485f-9028-aed68a1ca978,2013-12-10 16:59:47,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3080742,StillImage,Photograph,en
3080854,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES/DES00068/DES00068709_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES/DES00068/DES00068709_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES/DES00068/DES00068709_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES/DES00068/DES00068709.jpg,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:de6ddea1-61eb-43c5-b575-7bd593908fd6,2013-12-10 16:55:11,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3080854,StillImage,Photograph,en
3101810,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES/DES00068/DES00068608_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES/DES00068/DES00068608_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES/DES00068/DES00068608_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES/DES00068/DES00068608.jpg,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:37ec4f8f-783f-47a7-af30-5b061ddc551b,2013-12-10 16:56:01,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3101810,StillImage,Photograph,en
4025868,https://api.idigbio.org/v2/media/fb8c9046e5646a3842a37a66b255d102,https://api.idigbio.org/v2/media/fb8c9046e5646a3842a37a66b255d102,https://api.idigbio.org/v2/media/fb8c9046e5646a3842a37a66b255d102?size=thumbnail,https://api.idigbio.org/v2/media/fb8c9046e5646a3842a37a66b255d102?size=webview,,University of New Mexico Herbarium (UNM-Vascular Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6a546515-2bd9-4698-bc2f-a521883f29ca,2019-10-01 22:16:45,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4025868,StillImage,Photograph,en
3026387,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00069/DES00069808_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00069/DES00069808_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00069/DES00069808_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00069/DES00069808.jpg,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f48752a4-9faf-47f0-893b-e60c76806ebe,2013-09-20 19:49:24,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3026387,StillImage,Photograph,en
720680,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023397_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023397_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023397_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023397.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6366feab-fc60-4758-adcb-276cdb962d0e,2012-11-08 16:50:15,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=720680,StillImage,Photograph,en
720682,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023396_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023396_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023396_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023396.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d134fb9b-c735-43d2-9a84-d91703a0a981,2012-11-08 16:50:13,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=720682,StillImage,Photograph,en
740950,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023395_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023395_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023395_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023395.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7dd023e5-d5cf-401c-a8b1-6283b8b8378a,2012-11-08 16:50:12,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=740950,StillImage,Photograph,en
725875,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/ASU0102/ASU0102296_1471037546_lg.jpg,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/ASU0102/ASU0102296_1471037546_lg.jpg,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/ASU0102/ASU0102296_1471037546_tn.jpg,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/ASU0102/ASU0102296_1471037546.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:42fdf15c-8783-44d2-b5cb-811707e5b466,2016-08-12 17:32:26,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=725875,StillImage,Photograph,en
725972,https://api.idigbio.org/v2/media/084d8796e310a54f3e0f2e4c5d4e9bc0?size=fullsize,https://api.idigbio.org/v2/media/084d8796e310a54f3e0f2e4c5d4e9bc0?size=fullsize,https://api.idigbio.org/v2/media/084d8796e310a54f3e0f2e4c5d4e9bc0?size=thumbnail,https://api.idigbio.org/v2/media/084d8796e310a54f3e0f2e4c5d4e9bc0?size=webview,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3cf878e2-3f6a-4be8-8690-5fddddd7942f,2016-08-08 19:56:20,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=725972,StillImage,Photograph,en
2056283,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00059/DES00059003_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00059/DES00059003_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00059/DES00059003_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00059/DES00059003.jpg,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a522e6c7-a53d-41bb-911f-e9271460a861,2013-09-20 20:02:35,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=2056283,StillImage,Photograph,en
